# size in redshift 18
# size in energy 50
  0.00, -2.907e+00,  1.103e+01
  0.00, -2.825e+00,  1.098e+01
  0.00, -2.744e+00,  1.092e+01
  0.00, -2.662e+00,  1.084e+01
  0.00, -2.580e+00,  1.075e+01
  0.00, -2.499e+00,  1.062e+01
  0.00, -2.417e+00,  1.047e+01
  0.00, -2.336e+00,  1.029e+01
  0.00, -2.254e+00,  1.007e+01
  0.00, -2.173e+00,  9.823e+00
  0.00, -2.091e+00,  9.541e+00
  0.00, -2.010e+00,  9.229e+00
  0.00, -1.928e+00,  8.888e+00
  0.00, -1.847e+00,  8.520e+00
  0.00, -1.765e+00,  8.130e+00
  0.00, -1.683e+00,  7.722e+00
  0.00, -1.602e+00,  7.325e+00
  0.00, -1.520e+00,  6.974e+00
  0.00, -1.439e+00,  6.668e+00
  0.00, -1.357e+00,  6.397e+00
  0.00, -1.276e+00,  6.150e+00
  0.00, -1.194e+00,  5.929e+00
  0.00, -1.113e+00,  5.711e+00
  0.00, -1.031e+00,  5.467e+00
  0.00, -9.496e-01,  5.230e+00
  0.00, -8.680e-01,  5.014e+00
  0.00, -7.865e-01,  4.839e+00
  0.00, -7.049e-01,  4.696e+00
  0.00, -6.234e-01,  4.556e+00
  0.00, -5.418e-01,  4.408e+00
  0.00, -4.603e-01,  4.242e+00
  0.00, -3.788e-01,  4.059e+00
  0.00, -2.972e-01,  3.853e+00
  0.00, -2.157e-01,  3.623e+00
  0.00, -1.341e-01,  3.372e+00
  0.00, -5.258e-02,  3.104e+00
  0.00,  2.897e-02,  2.815e+00
  0.00,  1.105e-01,  2.506e+00
  0.00,  1.921e-01,  2.177e+00
  0.00,  2.736e-01,  1.831e+00
  0.00,  3.551e-01,  1.473e+00
  0.00,  4.367e-01,  1.119e+00
  0.00,  5.182e-01,  8.002e-01
  0.00,  5.998e-01,  4.910e-01
  0.00,  6.813e-01,  1.548e-01
  0.00,  7.629e-01, -2.377e-01
  0.00,  8.444e-01, -6.901e-01
  0.00,  9.260e-01, -1.263e+00
  0.00,  1.008e+00, -1.976e+00
  0.00,  1.089e+00, -1.000e+01
  0.01, -2.907e+00,  1.102e+01
  0.01, -2.825e+00,  1.098e+01
  0.01, -2.744e+00,  1.092e+01
  0.01, -2.662e+00,  1.084e+01
  0.01, -2.580e+00,  1.074e+01
  0.01, -2.499e+00,  1.062e+01
  0.01, -2.417e+00,  1.047e+01
  0.01, -2.336e+00,  1.029e+01
  0.01, -2.254e+00,  1.008e+01
  0.01, -2.173e+00,  9.827e+00
  0.01, -2.091e+00,  9.546e+00
  0.01, -2.010e+00,  9.235e+00
  0.01, -1.928e+00,  8.895e+00
  0.01, -1.847e+00,  8.529e+00
  0.01, -1.765e+00,  8.139e+00
  0.01, -1.683e+00,  7.732e+00
  0.01, -1.602e+00,  7.333e+00
  0.01, -1.520e+00,  6.980e+00
  0.01, -1.439e+00,  6.674e+00
  0.01, -1.357e+00,  6.400e+00
  0.01, -1.276e+00,  6.154e+00
  0.01, -1.194e+00,  5.928e+00
  0.01, -1.113e+00,  5.710e+00
  0.01, -1.031e+00,  5.464e+00
  0.01, -9.496e-01,  5.231e+00
  0.01, -8.680e-01,  5.016e+00
  0.01, -7.865e-01,  4.840e+00
  0.01, -7.049e-01,  4.694e+00
  0.01, -6.234e-01,  4.555e+00
  0.01, -5.418e-01,  4.406e+00
  0.01, -4.603e-01,  4.240e+00
  0.01, -3.788e-01,  4.057e+00
  0.01, -2.972e-01,  3.852e+00
  0.01, -2.157e-01,  3.623e+00
  0.01, -1.341e-01,  3.372e+00
  0.01, -5.258e-02,  3.104e+00
  0.01,  2.897e-02,  2.816e+00
  0.01,  1.105e-01,  2.508e+00
  0.01,  1.921e-01,  2.180e+00
  0.01,  2.736e-01,  1.834e+00
  0.01,  3.551e-01,  1.476e+00
  0.01,  4.367e-01,  1.122e+00
  0.01,  5.182e-01,  8.028e-01
  0.01,  5.998e-01,  4.945e-01
  0.01,  6.813e-01,  1.605e-01
  0.01,  7.629e-01, -2.353e-01
  0.01,  8.444e-01, -6.897e-01
  0.01,  9.260e-01, -1.262e+00
  0.01,  1.008e+00, -1.975e+00
  0.01,  1.089e+00, -1.000e+01
  0.03, -2.907e+00,  1.101e+01
  0.03, -2.825e+00,  1.096e+01
  0.03, -2.744e+00,  1.091e+01
  0.03, -2.662e+00,  1.083e+01
  0.03, -2.580e+00,  1.074e+01
  0.03, -2.499e+00,  1.062e+01
  0.03, -2.417e+00,  1.047e+01
  0.03, -2.336e+00,  1.029e+01
  0.03, -2.254e+00,  1.008e+01
  0.03, -2.173e+00,  9.834e+00
  0.03, -2.091e+00,  9.555e+00
  0.03, -2.010e+00,  9.246e+00
  0.03, -1.928e+00,  8.909e+00
  0.03, -1.847e+00,  8.545e+00
  0.03, -1.765e+00,  8.158e+00
  0.03, -1.683e+00,  7.752e+00
  0.03, -1.602e+00,  7.350e+00
  0.03, -1.520e+00,  6.992e+00
  0.03, -1.439e+00,  6.682e+00
  0.03, -1.357e+00,  6.406e+00
  0.03, -1.276e+00,  6.155e+00
  0.03, -1.194e+00,  5.933e+00
  0.03, -1.113e+00,  5.720e+00
  0.03, -1.031e+00,  5.477e+00
  0.03, -9.496e-01,  5.239e+00
  0.03, -8.680e-01,  5.014e+00
  0.03, -7.865e-01,  4.832e+00
  0.03, -7.049e-01,  4.689e+00
  0.03, -6.234e-01,  4.549e+00
  0.03, -5.418e-01,  4.400e+00
  0.03, -4.603e-01,  4.235e+00
  0.03, -3.788e-01,  4.055e+00
  0.03, -2.972e-01,  3.851e+00
  0.03, -2.157e-01,  3.622e+00
  0.03, -1.341e-01,  3.372e+00
  0.03, -5.258e-02,  3.105e+00
  0.03,  2.897e-02,  2.818e+00
  0.03,  1.105e-01,  2.511e+00
  0.03,  1.921e-01,  2.186e+00
  0.03,  2.736e-01,  1.836e+00
  0.03,  3.551e-01,  1.474e+00
  0.03,  4.367e-01,  1.122e+00
  0.03,  5.182e-01,  8.071e-01
  0.03,  5.998e-01,  4.995e-01
  0.03,  6.813e-01,  1.713e-01
  0.03,  7.629e-01, -2.211e-01
  0.03,  8.444e-01, -6.740e-01
  0.03,  9.260e-01, -1.256e+00
  0.03,  1.008e+00, -1.981e+00
  0.03,  1.089e+00, -1.000e+01
  0.05, -2.907e+00,  1.100e+01
  0.05, -2.825e+00,  1.095e+01
  0.05, -2.744e+00,  1.089e+01
  0.05, -2.662e+00,  1.082e+01
  0.05, -2.580e+00,  1.073e+01
  0.05, -2.499e+00,  1.061e+01
