#A - Z - sigma [mb]
56,26,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.21201e-02,1.60494e-02,2.13506e-02,2.85156e-02,3.82079e-02,5.13145e-02,6.90081e-02,9.28158e-02,1.24686e-01,1.67037e-01,2.22761e-01,2.95134e-01,3.87581e-01,5.03202e-01,6.44007e-01,8.09797e-01,9.96759e-01,1.19598e+00,1.39236e+00,1.56461e+00,1.68712e+00,1.73436e+00,1.68741e+00,1.54123e+00,1.30964e+00,1.02496e+00,7.30592e-01,4.68448e-01,2.66486e-01,1.32456e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01,5.85534e-01
55,25,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.27235e-03,1.95369e-03,3.01264e-03,4.65893e-03,7.21405e-03,1.11642e-02,1.72311e-02,2.64600e-02,4.03143e-02,6.07523e-02,9.02319e-02,1.31556e-01,1.87433e-01,2.59630e-01,3.47656e-01,4.47133e-01,5.48388e-01,6.36211e-01,6.91929e-01,6.98391e-01,6.46902e-01,5.43063e-01,4.07462e-01,2.69044e-01,1.53669e-01,7.44859e-02,2.99966e-02,9.80301e-03,2.53284e-03,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01,3.71749e-01
54,26,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.18117e-02,2.90392e-02,3.88232e-02,5.20827e-02,7.00525e-02,9.43743e-02,1.27200e-01,1.71298e-01,2.30141e-01,3.07939e-01,4.09554e-01,5.40213e-01,7.04904e-01,9.07337e-01,1.14837e+00,1.42397e+00,1.72290e+00,2.02477e+00,2.29948e+00,2.50924e+00,2.61419e+00,2.58179e+00,2.39797e+00,2.07615e+00,1.65917e+00,1.21054e+00,7.96605e-01,4.66454e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01,6.40978e-01
53,24,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.87365e-02,3.43512e-02,4.11913e-02,4.95292e-02,5.96920e-02,7.20681e-02,8.71122e-02,1.05346e-01,1.27352e-01,1.53757e-01,1.85203e-01,2.22287e-01,2.65482e-01,3.15014e-01,3.70707e-01,4.31789e-01,4.96680e-01,5.62795e-01,6.26415e-01,6.82706e-01,7.25976e-01,7.50248e-01,7.50166e-01,7.22159e-01,6.65643e-01,5.83878e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01,5.68682e-01
52,24,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.28230e-03,5.71722e-03,9.94859e-03,1.72475e-02,2.96981e-02,5.06093e-02,8.50122e-02,1.40120e-01,2.25448e-01,3.52040e-01,5.30022e-01,7.63752e-01,1.04467e+00,1.34386e+00,1.60908e+00,1.77265e+00,1.77368e+00,1.58882e+00,1.25385e+00,8.56305e-01,4.96119e-01,2.38519e-01,9.28503e-02,2.84799e-02,6.67840e-03,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01,3.73096e-01
51,23,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.85371e-03,1.27966e-02,1.84807e-02,2.66199e-02,3.81639e-02,5.43284e-02,7.65869e-02,1.06588e-01,1.45944e-01,1.95837e-01,2.56407e-01,3.25949e-01,4.00081e-01,4.71232e-01,5.28929e-01,5.61394e-01,5.58586e-01,5.16028e-01,4.37873e-01,3.37225e-01,2.32600e-01,1.41577e-01,7.48072e-02,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01,4.05231e-01
50,24,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.42283e-03,4.17561e-03,7.22774e-03,1.25415e-02,2.17674e-02,3.76948e-02,6.49407e-02,1.10939e-01,1.87219e-01,3.10792e-01,5.05067e-01,7.99144e-01,1.22359e+00,1.80047e+00,2.52644e+00,3.35149e+00,4.16242e+00,4.78754e+00,5.03802e+00,4.78524e+00,4.04094e+00,2.98324e+00,1.88970e+00,1.00591e+00,4.39686e-01,1.53815e-01,4.18557e-02,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01,6.97592e-01
49,22,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.18008e-02,3.83779e-02,4.64216e-02,5.62497e-02,6.82351e-02,8.28070e-02,1.00446e-01,1.21671e-01,1.47012e-01,1.76964e-01,2.11916e-01,2.52051e-01,2.97213e-01,3.46744e-01,3.99307e-01,4.52721e-01,5.03863e-01,5.48699e-01,5.82512e-01,6.00413e-01,5.98120e-01,5.72941e-01,5.24750e-01,4.56642e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01,6.34486e-01
48,22,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.17912e-02,4.21766e-02,5.60742e-02,7.46358e-02,9.93392e-02,1.32040e-01,1.75001e-01,2.30870e-01,3.02574e-01,3.93058e-01,5.04824e-01,6.39201e-01,7.95328e-01,9.68924e-01,1.15106e+00,1.32734e+00,1.47818e+00,1.58067e+00,1.61270e+00,1.55871e+00,1.41589e+00,1.19812e+00,9.35200e-01,6.66025e-01,4.27542e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01,6.81789e-01
47,22,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.30233e-02,5.37801e-02,6.74251e-02,8.47305e-02,1.06652e-01,1.34353e-01,1.69226e-01,2.12887e-01,2.67150e-01,3.33937e-01,4.15118e-01,5.12247e-01,6.26158e-01,7.56426e-01,9.00698e-01,1.05398e+00,1.20801e+00,1.35107e+00,1.46836e+00,1.54348e+00,1.56103e+00,1.51021e+00,1.38852e+00,1.20453e+00,9.77990e-01,7.36583e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01,8.13888e-01
