# s [GeV^2] - sigma [mbarn] - phi [GeV^4 mbarn]
1.000000e+00, 0.000000e+00, 0.000000e+00
1.002306e+00, 0.000000e+00, 0.000000e+00
1.004617e+00, 0.000000e+00, 0.000000e+00
1.006933e+00, 0.000000e+00, 0.000000e+00
1.009255e+00, 0.000000e+00, 0.000000e+00
1.011582e+00, 0.000000e+00, 0.000000e+00
1.013914e+00, 0.000000e+00, 0.000000e+00
1.016252e+00, 0.000000e+00, 0.000000e+00
1.018595e+00, 0.000000e+00, 0.000000e+00
1.020944e+00, 0.000000e+00, 0.000000e+00
1.023298e+00, 0.000000e+00, 0.000000e+00
1.025657e+00, 0.000000e+00, 0.000000e+00
1.028022e+00, 0.000000e+00, 0.000000e+00
1.030392e+00, 0.000000e+00, 0.000000e+00
1.032768e+00, 0.000000e+00, 0.000000e+00
1.035149e+00, 0.000000e+00, 0.000000e+00
1.037536e+00, 0.000000e+00, 0.000000e+00
1.039928e+00, 0.000000e+00, 0.000000e+00
1.042326e+00, 0.000000e+00, 0.000000e+00
1.044729e+00, 0.000000e+00, 0.000000e+00
1.047138e+00, 0.000000e+00, 0.000000e+00
1.049553e+00, 0.000000e+00, 0.000000e+00
1.051973e+00, 0.000000e+00, 0.000000e+00
1.054398e+00, 0.000000e+00, 0.000000e+00
1.056829e+00, 0.000000e+00, 0.000000e+00
1.059266e+00, 0.000000e+00, 0.000000e+00
1.061708e+00, 0.000000e+00, 0.000000e+00
1.064156e+00, 0.000000e+00, 0.000000e+00
1.066610e+00, 0.000000e+00, 0.000000e+00
1.069069e+00, 0.000000e+00, 0.000000e+00
1.071534e+00, 0.000000e+00, 0.000000e+00
1.074005e+00, 0.000000e+00, 0.000000e+00
1.076481e+00, 0.000000e+00, 0.000000e+00
1.078963e+00, 0.000000e+00, 0.000000e+00
1.081451e+00, 0.000000e+00, 0.000000e+00
1.083944e+00, 0.000000e+00, 0.000000e+00
1.086444e+00, 0.000000e+00, 0.000000e+00
1.088949e+00, 0.000000e+00, 0.000000e+00
1.091459e+00, 0.000000e+00, 0.000000e+00
1.093976e+00, 0.000000e+00, 0.000000e+00
1.096498e+00, 0.000000e+00, 0.000000e+00
1.099027e+00, 0.000000e+00, 0.000000e+00
1.101561e+00, 0.000000e+00, 0.000000e+00
1.104100e+00, 0.000000e+00, 0.000000e+00
1.106646e+00, 0.000000e+00, 0.000000e+00
1.109198e+00, 0.000000e+00, 0.000000e+00
1.111755e+00, 0.000000e+00, 0.000000e+00
1.114319e+00, 0.000000e+00, 0.000000e+00
1.116888e+00, 0.000000e+00, 0.000000e+00
1.119463e+00, 0.000000e+00, 0.000000e+00
1.122044e+00, 0.000000e+00, 0.000000e+00
1.124631e+00, 0.000000e+00, 0.000000e+00
1.127224e+00, 0.000000e+00, 0.000000e+00
1.129823e+00, 0.000000e+00, 0.000000e+00
1.132429e+00, 0.000000e+00, 0.000000e+00
1.135040e+00, 0.000000e+00, 0.000000e+00
1.137657e+00, 0.000000e+00, 0.000000e+00
1.140280e+00, 0.000000e+00, 0.000000e+00
1.142909e+00, 0.000000e+00, 0.000000e+00
1.145544e+00, 0.000000e+00, 0.000000e+00
1.148185e+00, 0.000000e+00, 0.000000e+00
1.150833e+00, 0.000000e+00, 0.000000e+00
1.153486e+00, 0.000000e+00, 0.000000e+00
1.156146e+00, 0.000000e+00, 0.000000e+00
1.158812e+00, 0.000000e+00, 0.000000e+00
1.161483e+00, -3.188332e-04, -2.397643e-07
1.164161e+00, -1.411897e-05, -2.505077e-07
1.166846e+00, 1.333089e-03, 7.758208e-07
1.169536e+00, 3.617541e-03, 3.593556e-06
1.172233e+00, 6.732464e-03, 8.898635e-06
1.174935e+00, 1.056955e-02, 1.732379e-05
1.177644e+00, 1.501896e-02, 2.943358e-05
1.180360e+00, 1.996925e-02, 4.571933e-05
1.183081e+00, 2.530745e-02, 6.659384e-05
1.185809e+00, 3.091894e-02, 9.238606e-05
1.188543e+00, 3.668754e-02, 1.233355e-04
1.191284e+00, 4.249541e-02, 1.595866e-04
1.194030e+00, 4.822308e-02, 2.011829e-04
1.196784e+00, 5.375552e-02, 2.480661e-04
1.199543e+00, 5.905222e-02, 3.001378e-04
1.202309e+00, 6.412401e-02, 3.573032e-04
1.205081e+00, 6.898287e-02, 4.194727e-04
1.207859e+00, 7.364094e-02, 4.865625e-04
1.210644e+00, 7.811057e-02, 5.584948e-04
1.213436e+00, 8.240428e-02, 6.351991e-04
1.216234e+00, 8.653476e-02, 7.166120e-04
1.219038e+00, 9.051492e-02, 8.026784e-04
1.221849e+00, 9.435782e-02, 8.933521e-04
1.224666e+00, 9.807675e-02, 9.885960e-04
1.227490e+00, 1.016852e-01, 1.088384e-03
1.230320e+00, 1.051967e-01, 1.192699e-03
1.233157e+00, 1.086253e-01, 1.301537e-03
1.236000e+00, 1.119848e-01, 1.414907e-03
1.238850e+00, 1.152897e-01, 1.532829e-03
1.241706e+00, 1.185543e-01, 1.655338e-03
1.244569e+00, 1.217933e-01, 1.782484e-03
1.247439e+00, 1.250216e-01, 1.914332e-03
1.250315e+00, 1.282542e-01, 2.050963e-03
1.253198e+00, 1.315036e-01, 2.192473e-03
1.256087e+00, 1.347745e-01, 2.338963e-03
1.258983e+00, 1.380699e-01, 2.490541e-03
1.261886e+00, 1.413932e-01, 2.647317e-03
1.264796e+00, 1.447476e-01, 2.809410e-03
1.267712e+00, 1.481365e-01, 2.976942e-03
1.270635e+00, 1.515633e-01, 3.150041e-03
1.273565e+00, 1.550313e-01, 3.328841e-03
1.276501e+00, 1.585440e-01, 3.513483e-03
1.279444e+00, 1.621050e-01, 3.704113e-03
1.282394e+00, 1.657177e-01, 3.900884e-03
1.285351e+00, 1.693859e-01, 4.103958e-03
1.288315e+00, 1.731131e-01, 4.313500e-03
1.291285e+00, 1.769031e-01, 4.529687e-03
1.294263e+00, 1.807595e-01, 4.752700e-03
1.297247e+00, 1.846863e-01, 4.982729e-03
1.300238e+00, 1.886872e-01, 5.219974e-03
1.303236e+00, 1.927661e-01, 5.464641e-03
1.306241e+00, 1.969270e-01, 5.716945e-03
1.309252e+00, 2.011733e-01, 5.977111e-03
1.312271e+00, 2.055079e-01, 6.245370e-03
1.315297e+00, 2.099337e-01, 6.521963e-03
1.318330e+00, 2.144535e-01, 6.807136e-03
1.321369e+00, 2.190704e-01, 7.101147e-03
1.324416e+00, 2.237872e-01, 7.404261e-03
1.327470e+00, 2.286069e-01, 7.716750e-03
1.330530e+00, 2.335327e-01, 8.038900e-03
1.333598e+00, 2.385676e-01, 8.371001e-03
1.336673e+00, 2.437146e-01, 8.713357e-03
1.339755e+00, 2.489771e-01, 9.066279e-03
1.342844e+00, 2.543580e-01, 9.430090e-03
1.345940e+00, 2.598607e-01, 9.805122e-03
1.349044e+00, 2.654885e-01, 1.019172e-02
1.352154e+00, 2.712446e-01, 1.059024e-02
1.355272e+00, 2.771323e-01, 1.100104e-02
1.358397e+00, 2.831551e-01, 1.142451e-02
1.361529e+00, 2.893164e-01, 1.186103e-02
1.364668e+00, 2.956197e-01, 1.231100e-02
1.367815e+00, 3.020683e-01, 1.277485e-02
1.370968e+00, 3.086660e-01, 1.325299e-02
1.374129e+00, 3.154162e-01, 1.374588e-02
1.377298e+00, 3.223215e-01, 1.425395e-02
1.380473e+00, 3.293741e-01, 1.477766e-02
1.383656e+00, 3.365603e-01, 1.531745e-02
1.386847e+00, 3.438661e-01, 1.587373e-02
1.390044e+00, 3.512775e-01, 1.644690e-02
1.393249e+00, 3.587801e-01, 1.703736e-02
1.396462e+00, 3.663593e-01, 1.764547e-02
1.399681e+00, 3.740005e-01, 1.827157e-02
1.402909e+00, 3.816885e-01, 1.891599e-02
1.406143e+00, 3.894084e-01, 1.957905e-02
1.409386e+00, 3.971447e-01, 2.026101e-02
1.412635e+00, 4.048817e-01, 2.096215e-02
1.415892e+00, 4.126038e-01, 2.168268e-02
1.419157e+00, 4.202949e-01, 2.242283e-02
1.422429e+00, 4.279386e-01, 2.318276e-02
1.425709e+00, 4.355187e-01, 2.396262e-02
1.428996e+00, 4.430183e-01, 2.476254e-02
1.432291e+00, 4.504205e-01, 2.558259e-02
1.435593e+00, 4.577082e-01, 2.642283e-02
1.438903e+00, 4.648640e-01, 2.728327e-02
1.442221e+00, 4.718703e-01, 2.816389e-02
1.445546e+00, 4.787092e-01, 2.906464e-02
1.448879e+00, 4.853626e-01, 2.998540e-02
1.452220e+00, 4.918123e-01, 3.092605e-02
1.455568e+00, 4.980396e-01, 3.188640e-02
1.458924e+00, 5.040463e-01, 3.286626e-02
1.462288e+00, 5.098835e-01, 3.386552e-02
1.465660e+00, 5.156109e-01, 3.488421e-02
1.469039e+00, 5.212888e-01, 3.592244e-02
1.472426e+00, 5.269456e-01, 3.698042e-02
1.475821e+00, 5.322904e-01, 3.805774e-02
1.479224e+00, 5.368471e-01, 3.915300e-02
1.482635e+00, 5.401308e-01, 4.026380e-02
1.486053e+00, 5.416542e-01, 4.138663e-02
1.489480e+00, 5.412367e-01, 4.251755e-02
1.492914e+00, 5.392164e-01, 4.365321e-02
1.496356e+00, 5.359857e-01, 4.479103e-02
1.499806e+00, 5.319425e-01, 4.592921e-02
1.503265e+00, 5.274353e-01, 4.706666e-02
1.506731e+00, 5.225570e-01, 4.820247e-02
1.510205e+00, 5.173247e-01, 4.933576e-02
1.513687e+00, 5.117556e-01, 5.046564e-02
1.517177e+00, 5.058672e-01, 5.159126e-02
1.520675e+00, 4.996772e-01, 5.271180e-02
1.524181e+00, 4.932036e-01, 5.382644e-02
1.527696e+00, 4.864648e-01, 5.493440e-02
1.531218e+00, 4.794792e-01, 5.603492e-02
1.534748e+00, 4.722657e-01, 5.712728e-02
1.538287e+00, 4.648433e-01, 5.821078e-02
1.541834e+00, 4.572316e-01, 5.928475e-02
1.545389e+00, 4.494500e-01, 6.034856e-02
1.548952e+00, 4.415186e-01, 6.140163e-02
1.552524e+00, 4.334575e-01, 6.244338e-02
1.556103e+00, 4.252873e-01, 6.347331e-02
1.559691e+00, 4.170288e-01, 6.449095e-02
1.563287e+00, 4.087031e-01, 6.549586e-02
1.566892e+00, 4.003316e-01, 6.648766e-02
1.570505e+00, 3.919359e-01, 6.746603e-02
1.574126e+00, 3.835380e-01, 6.843067e-02
1.577755e+00, 3.751603e-01, 6.938136e-02
1.581393e+00, 3.668254e-01, 7.031794e-02
1.585039e+00, 3.585561e-01, 7.124029e-02
1.588694e+00, 3.503758e-01, 7.214836e-02
1.592357e+00, 3.423079e-01, 7.304216e-02
1.596028e+00, 3.343764e-01, 7.392178e-02
1.599708e+00, 3.266054e-01, 7.478736e-02
1.603397e+00, 3.190195e-01, 7.563913e-02
1.607094e+00, 3.116434e-01, 7.647740e-02
1.610799e+00, 3.045025e-01, 7.730253e-02
1.614513e+00, 2.976222e-01, 7.811498e-02
1.618236e+00, 2.910284e-01, 7.891531e-02
1.621967e+00, 2.847473e-01, 7.970413e-02
1.625707e+00, 2.788053e-01, 8.048218e-02
1.629455e+00, 2.732167e-01, 8.125024e-02
1.633212e+00, 2.679664e-01, 8.200906e-02
1.636978e+00, 2.630352e-01, 8.275936e-02
1.640752e+00, 2.584034e-01, 8.350184e-02
1.644535e+00, 2.540510e-01, 8.423714e-02
1.648327e+00, 2.499580e-01, 8.496586e-02
1.652128e+00, 2.461037e-01, 8.568855e-02
1.655937e+00, 2.424674e-01, 8.640573e-02
1.659755e+00, 2.390280e-01, 8.711785e-02
1.663582e+00, 2.357640e-01, 8.782533e-02
1.667418e+00, 2.326538e-01, 8.852851e-02
1.671262e+00, 2.296752e-01, 8.922769e-02
1.675116e+00, 2.268061e-01, 8.992310e-02
1.678978e+00, 2.240236e-01, 9.061490e-02
1.682849e+00, 2.213065e-01, 9.130321e-02
1.686729e+00, 2.186479e-01, 9.198811e-02
1.690618e+00, 2.160490e-01, 9.266971e-02
1.694517e+00, 2.135110e-01, 9.334810e-02
1.698424e+00, 2.110351e-01, 9.402340e-02
1.702340e+00, 2.086226e-01, 9.469571e-02
1.706265e+00, 2.062747e-01, 9.536518e-02
1.710199e+00, 2.039927e-01, 9.603192e-02
1.714142e+00, 2.017778e-01, 9.669609e-02
1.718094e+00, 1.996314e-01, 9.735783e-02
1.722056e+00, 1.975547e-01, 9.801730e-02
1.726026e+00, 1.955492e-01, 9.867467e-02
1.730006e+00, 1.936160e-01, 9.933011e-02
1.733995e+00, 1.917566e-01, 9.998380e-02
1.737993e+00, 1.899723e-01, 1.006359e-01
1.742000e+00, 1.882645e-01, 1.012868e-01
1.746017e+00, 1.866346e-01, 1.019364e-01
1.750043e+00, 1.850840e-01, 1.025852e-01
1.754078e+00, 1.836129e-01, 1.032333e-01
1.758122e+00, 1.822160e-01, 1.038809e-01
1.762176e+00, 1.808873e-01, 1.045282e-01
1.766239e+00, 1.796201e-01, 1.051755e-01
1.770311e+00, 1.784080e-01, 1.058228e-01
1.774393e+00, 1.772443e-01, 1.064704e-01
1.778484e+00, 1.761223e-01, 1.071183e-01
1.782585e+00, 1.750353e-01, 1.077666e-01
1.786695e+00, 1.739762e-01, 1.084155e-01
1.790815e+00, 1.729381e-01, 1.090648e-01
1.794944e+00, 1.719139e-01, 1.097148e-01
1.799082e+00, 1.709050e-01, 1.103654e-01
1.803230e+00, 1.699486e-01, 1.110167e-01
1.807388e+00, 1.690919e-01, 1.116692e-01
1.811555e+00, 1.683829e-01, 1.123234e-01
1.815732e+00, 1.678700e-01, 1.129800e-01
1.819919e+00, 1.676024e-01, 1.136400e-01
1.824115e+00, 1.676181e-01, 1.143046e-01
1.828321e+00, 1.679045e-01, 1.149748e-01
1.832536e+00, 1.684355e-01, 1.156517e-01
1.836762e+00, 1.691847e-01, 1.163362e-01
1.840997e+00, 1.701251e-01, 1.170291e-01
1.845241e+00, 1.712294e-01, 1.177312e-01
