# size in redshift 18
# size in energy 50
  0.00, -2.907e+00,  7.852e+00
  0.00, -2.825e+00,  7.979e+00
  0.00, -2.744e+00,  8.104e+00
  0.00, -2.662e+00,  8.211e+00
  0.00, -2.580e+00,  8.294e+00
  0.00, -2.499e+00,  8.347e+00
  0.00, -2.417e+00,  8.365e+00
  0.00, -2.336e+00,  8.341e+00
  0.00, -2.254e+00,  8.274e+00
  0.00, -2.173e+00,  8.165e+00
  0.00, -2.091e+00,  8.012e+00
  0.00, -2.010e+00,  7.822e+00
  0.00, -1.928e+00,  7.598e+00
  0.00, -1.847e+00,  7.342e+00
  0.00, -1.765e+00,  7.056e+00
  0.00, -1.683e+00,  6.738e+00
  0.00, -1.602e+00,  6.388e+00
  0.00, -1.520e+00,  6.051e+00
  0.00, -1.439e+00,  5.775e+00
  0.00, -1.357e+00,  5.538e+00
  0.00, -1.276e+00,  5.331e+00
  0.00, -1.194e+00,  5.151e+00
  0.00, -1.113e+00,  5.047e+00
  0.00, -1.031e+00,  4.920e+00
  0.00, -9.496e-01,  4.725e+00
  0.00, -8.680e-01,  4.534e+00
  0.00, -7.865e-01,  4.328e+00
  0.00, -7.049e-01,  4.219e+00
  0.00, -6.234e-01,  4.175e+00
  0.00, -5.418e-01,  4.149e+00
  0.00, -4.603e-01,  4.112e+00
  0.00, -3.788e-01,  4.054e+00
  0.00, -2.972e-01,  3.984e+00
  0.00, -2.157e-01,  3.879e+00
  0.00, -1.341e-01,  3.742e+00
  0.00, -5.258e-02,  3.582e+00
  0.00,  2.897e-02,  3.409e+00
  0.00,  1.105e-01,  3.208e+00
  0.00,  1.921e-01,  2.988e+00
  0.00,  2.736e-01,  2.739e+00
  0.00,  3.551e-01,  2.473e+00
  0.00,  4.367e-01,  2.176e+00
  0.00,  5.182e-01,  1.888e+00
  0.00,  5.998e-01,  1.682e+00
  0.00,  6.813e-01,  1.480e+00
  0.00,  7.629e-01,  1.242e+00
  0.00,  8.444e-01,  9.345e-01
  0.00,  9.260e-01,  5.682e-01
  0.00,  1.008e+00,  3.704e-02
  0.00,  1.089e+00, -1.167e+00
  0.01, -2.907e+00,  7.841e+00
  0.01, -2.825e+00,  7.968e+00
  0.01, -2.744e+00,  8.093e+00
  0.01, -2.662e+00,  8.201e+00
  0.01, -2.580e+00,  8.286e+00
  0.01, -2.499e+00,  8.341e+00
  0.01, -2.417e+00,  8.361e+00
  0.01, -2.336e+00,  8.339e+00
  0.01, -2.254e+00,  8.274e+00
  0.01, -2.173e+00,  8.167e+00
  0.01, -2.091e+00,  8.015e+00
  0.01, -2.010e+00,  7.827e+00
  0.01, -1.928e+00,  7.604e+00
  0.01, -1.847e+00,  7.349e+00
  0.01, -1.765e+00,  7.065e+00
  0.01, -1.683e+00,  6.749e+00
  0.01, -1.602e+00,  6.399e+00
  0.01, -1.520e+00,  6.058e+00
  0.01, -1.439e+00,  5.782e+00
  0.01, -1.357e+00,  5.545e+00
  0.01, -1.276e+00,  5.337e+00
  0.01, -1.194e+00,  5.160e+00
  0.01, -1.113e+00,  5.044e+00
  0.01, -1.031e+00,  4.922e+00
  0.01, -9.496e-01,  4.713e+00
  0.01, -8.680e-01,  4.539e+00
  0.01, -7.865e-01,  4.333e+00
  0.01, -7.049e-01,  4.223e+00
  0.01, -6.234e-01,  4.172e+00
  0.01, -5.418e-01,  4.148e+00
  0.01, -4.603e-01,  4.110e+00
  0.01, -3.788e-01,  4.051e+00
  0.01, -2.972e-01,  3.982e+00
  0.01, -2.157e-01,  3.878e+00
  0.01, -1.341e-01,  3.740e+00
  0.01, -5.258e-02,  3.583e+00
  0.01,  2.897e-02,  3.409e+00
  0.01,  1.105e-01,  3.209e+00
  0.01,  1.921e-01,  2.988e+00
  0.01,  2.736e-01,  2.746e+00
  0.01,  3.551e-01,  2.474e+00
  0.01,  4.367e-01,  2.179e+00
  0.01,  5.182e-01,  1.891e+00
  0.01,  5.998e-01,  1.683e+00
  0.01,  6.813e-01,  1.484e+00
  0.01,  7.629e-01,  1.250e+00
  0.01,  8.444e-01,  9.337e-01
  0.01,  9.260e-01,  5.693e-01
  0.01,  1.008e+00,  3.687e-02
  0.01,  1.089e+00, -1.146e+00
  0.03, -2.907e+00,  7.819e+00
  0.03, -2.825e+00,  7.946e+00
  0.03, -2.744e+00,  8.072e+00
  0.03, -2.662e+00,  8.182e+00
  0.03, -2.580e+00,  8.270e+00
  0.03, -2.499e+00,  8.328e+00
  0.03, -2.417e+00,  8.351e+00
  0.03, -2.336e+00,  8.334e+00
  0.03, -2.254e+00,  8.273e+00
  0.03, -2.173e+00,  8.170e+00
  0.03, -2.091e+00,  8.021e+00
  0.03, -2.010e+00,  7.835e+00
  0.03, -1.928e+00,  7.615e+00
  0.03, -1.847e+00,  7.362e+00
  0.03, -1.765e+00,  7.081e+00
  0.03, -1.683e+00,  6.769e+00
  0.03, -1.602e+00,  6.422e+00
  0.03, -1.520e+00,  6.077e+00
  0.03, -1.439e+00,  5.794e+00
  0.03, -1.357e+00,  5.556e+00
  0.03, -1.276e+00,  5.342e+00
  0.03, -1.194e+00,  5.152e+00
  0.03, -1.113e+00,  5.044e+00
  0.03, -1.031e+00,  4.933e+00
  0.03, -9.496e-01,  4.741e+00
  0.03, -8.680e-01,  4.557e+00
  0.03, -7.865e-01,  4.328e+00
  0.03, -7.049e-01,  4.206e+00
  0.03, -6.234e-01,  4.171e+00
  0.03, -5.418e-01,  4.142e+00
  0.03, -4.603e-01,  4.101e+00
  0.03, -3.788e-01,  4.045e+00
  0.03, -2.972e-01,  3.978e+00
  0.03, -2.157e-01,  3.875e+00
  0.03, -1.341e-01,  3.740e+00
  0.03, -5.258e-02,  3.582e+00
  0.03,  2.897e-02,  3.410e+00
  0.03,  1.105e-01,  3.210e+00
  0.03,  1.921e-01,  2.992e+00
  0.03,  2.736e-01,  2.755e+00
  0.03,  3.551e-01,  2.475e+00
  0.03,  4.367e-01,  2.174e+00
  0.03,  5.182e-01,  1.892e+00
  0.03,  5.998e-01,  1.686e+00
  0.03,  6.813e-01,  1.486e+00
  0.03,  7.629e-01,  1.264e+00
  0.03,  8.444e-01,  9.490e-01
  0.03,  9.260e-01,  5.886e-01
  0.03,  1.008e+00,  3.001e-02
  0.03,  1.089e+00, -1.136e+00
  0.05, -2.907e+00,  7.797e+00
  0.05, -2.825e+00,  7.924e+00
  0.05, -2.744e+00,  8.051e+00
  0.05, -2.662e+00,  8.163e+00
  0.05, -2.580e+00,  8.253e+00
  0.05, -2.499e+00,  8.315e+00
  0.05, -2.417e+00,  8.342e+00
  0.05, -2.336e+00,  8.329e+00
  0.05, -2.254e+00,  8.271e+00
  0.05, -2.173e+00,  8.172e+00
  0.05, -2.091e+00,  8.027e+00
  0.05, -2.010e+00,  7.843e+00
  0.05, -1.928e+00,  7.625e+00
  0.05, -1.847e+00,  7.375e+00
  0.05, -1.765e+00,  7.097e+00
  0.05, -1.683e+00,  6.788e+00
  0.05, -1.602e+00,  6.445e+00
  0.05, -1.520e+00,  6.094e+00
  0.05, -1.439e+00,  5.806e+00
  0.05, -1.357e+00,  5.564e+00
  0.05, -1.276e+00,  5.349e+00
  0.05, -1.194e+00,  5.154e+00
