# size in redshift 37 - size in energy 247
# z - eps [eV] - n [1/eV/m3] - I_gamma [1/eV2/m3]
  0.00, 1.239842e-03, 3.459881e+07, 6.639263e+10
  0.00, 1.286562e-03, 4.618773e+07, 6.519930e+10
  0.00, 1.335042e-03, 5.348044e+07, 6.378408e+10
  0.00, 1.385349e-03, 5.801235e+07, 6.226466e+10
  0.00, 1.437551e-03, 6.162598e+07, 6.069633e+10
  0.00, 1.491721e-03, 6.512294e+07, 5.909583e+10
  0.00, 1.547932e-03, 6.868567e+07, 5.746758e+10
  0.00, 1.606261e-03, 7.232786e+07, 5.581395e+10
  0.00, 1.666788e-03, 7.604212e+07, 5.413719e+10
  0.00, 1.729596e-03, 7.981303e+07, 5.243976e+10
  0.00, 1.794770e-03, 8.362679e+07, 5.072433e+10
  0.00, 1.862401e-03, 8.746458e+07, 4.899374e+10
  0.00, 1.932580e-03, 9.130630e+07, 4.725111e+10
  0.00, 2.005403e-03, 9.513052e+07, 4.549969e+10
  0.00, 2.080971e-03, 9.891473e+07, 4.374295e+10
  0.00, 2.159386e-03, 1.026366e+08, 4.198447e+10
  0.00, 2.240755e-03, 1.062726e+08, 4.022795e+10
  0.00, 2.325191e-03, 1.097981e+08, 3.847715e+10
  0.00, 2.412809e-03, 1.131860e+08, 3.673589e+10
  0.00, 2.503728e-03, 1.164097e+08, 3.500807e+10
  0.00, 2.598074e-03, 1.194404e+08, 3.329759e+10
  0.00, 2.695974e-03, 1.222481e+08, 3.160838e+10
  0.00, 2.797564e-03, 1.248036e+08, 2.994435e+10
  0.00, 2.902981e-03, 1.270771e+08, 2.830936e+10
  0.00, 3.012371e-03, 1.290392e+08, 2.670721e+10
  0.00, 3.125883e-03, 1.306637e+08, 2.514158e+10
  0.00, 3.243673e-03, 1.319294e+08, 2.361599e+10
  0.00, 3.365901e-03, 1.328206e+08, 2.213370e+10
  0.00, 3.492734e-03, 1.333252e+08, 2.069769e+10
  0.00, 3.624347e-03, 1.334366e+08, 1.931061e+10
  0.00, 3.760920e-03, 1.331523e+08, 1.797474e+10
  0.00, 3.902638e-03, 1.324719e+08, 1.669204e+10
  0.00, 4.049697e-03, 1.314007e+08, 1.546405e+10
  0.00, 4.202298e-03, 1.299480e+08, 1.429198e+10
  0.00, 4.360648e-03, 1.281266e+08, 1.317661e+10
  0.00, 4.524966e-03, 1.259505e+08, 1.211840e+10
  0.00, 4.695476e-03, 1.234346e+08, 1.111743e+10
  0.00, 4.872410e-03, 1.205942e+08, 1.017354e+10
  0.00, 5.056012e-03, 1.174478e+08, 9.286227e+09
  0.00, 5.246532e-03, 1.140186e+08, 8.454765e+09
  0.00, 5.444232e-03, 1.103331e+08, 7.678128e+09
  0.00, 5.649381e-03, 1.064191e+08, 6.955049e+09
  0.00, 5.862261e-03, 1.023087e+08, 6.284033e+09
  0.00, 6.083162e-03, 9.803658e+07, 5.663361e+09
  0.00, 6.312388e-03, 9.363458e+07, 5.091130e+09
  0.00, 6.550250e-03, 8.913579e+07, 4.565297e+09
  0.00, 6.797077e-03, 8.457782e+07, 4.083680e+09
  0.00, 7.053204e-03, 7.999914e+07, 3.643975e+09
  0.00, 7.318982e-03, 7.543372e+07, 3.243791e+09
  0.00, 7.594775e-03, 7.091137e+07, 2.880695e+09
  0.00, 7.880961e-03, 6.645955e+07, 2.552251e+09
