# size in energy 501
1.92960e+01, -9.58333e+00
1.93100e+01, -9.58243e+00
1.93240e+01, -9.58167e+00
1.93380e+01, -9.58105e+00
1.93520e+01, -9.58056e+00
1.93660e+01, -9.58020e+00
1.93800e+01, -9.57997e+00
1.93940e+01, -9.57987e+00
1.94080e+01, -9.57990e+00
1.94220e+01, -9.58005e+00
1.94360e+01, -9.58032e+00
1.94500e+01, -9.58071e+00
1.94640e+01, -9.58122e+00
1.94780e+01, -9.58185e+00
1.94920e+01, -9.58259e+00
1.95060e+01, -9.58344e+00
1.95200e+01, -9.58439e+00
1.95340e+01, -9.58546e+00
1.95480e+01, -9.58663e+00
1.95620e+01, -9.58791e+00
1.95760e+01, -9.58929e+00
1.95900e+01, -9.59077e+00
1.96040e+01, -9.59235e+00
1.96180e+01, -9.59403e+00
1.96320e+01, -9.59581e+00
1.96460e+01, -9.59769e+00
1.96600e+01, -9.59966e+00
1.96740e+01, -9.60172e+00
1.96880e+01, -9.60388e+00
1.97020e+01, -9.60613e+00
1.97160e+01, -9.60846e+00
1.97300e+01, -9.61089e+00
1.97440e+01, -9.61340e+00
1.97580e+01, -9.61600e+00
1.97720e+01, -9.61869e+00
1.97860e+01, -9.62145e+00
1.98000e+01, -9.62430e+00
1.98140e+01, -9.62722e+00
1.98280e+01, -9.63023e+00
1.98420e+01, -9.63331e+00
1.98560e+01, -9.63646e+00
1.98700e+01, -9.63970e+00
1.98840e+01, -9.64301e+00
1.98980e+01, -9.64639e+00
1.99120e+01, -9.64985e+00
1.99260e+01, -9.65338e+00
1.99400e+01, -9.65699e+00
1.99540e+01, -9.66066e+00
1.99680e+01, -9.66441e+00
1.99820e+01, -9.66822e+00
1.99960e+01, -9.67210e+00
2.00100e+01, -9.67604e+00
2.00240e+01, -9.68005e+00
2.00380e+01, -9.68413e+00
2.00520e+01, -9.68827e+00
2.00660e+01, -9.69247e+00
2.00800e+01, -9.69673e+00
2.00940e+01, -9.70106e+00
2.01080e+01, -9.70544e+00
2.01220e+01, -9.70989e+00
2.01360e+01, -9.71440e+00
2.01500e+01, -9.71896e+00
2.01640e+01, -9.72359e+00
2.01780e+01, -9.72827e+00
2.01920e+01, -9.73301e+00
2.02060e+01, -9.73780e+00
2.02200e+01, -9.74265e+00
2.02340e+01, -9.74755e+00
2.02480e+01, -9.75251e+00
2.02620e+01, -9.75752e+00
2.02760e+01, -9.76259e+00
2.02900e+01, -9.76770e+00
2.03040e+01, -9.77287e+00
2.03180e+01, -9.77809e+00
2.03320e+01, -9.78336e+00
2.03460e+01, -9.78867e+00
2.03600e+01, -9.79404e+00
2.03740e+01, -9.79945e+00
2.03880e+01, -9.80491e+00
2.04020e+01, -9.81042e+00
2.04160e+01, -9.81597e+00
2.04300e+01, -9.82158e+00
2.04440e+01, -9.82722e+00
2.04580e+01, -9.83291e+00
2.04720e+01, -9.83865e+00
2.04860e+01, -9.84443e+00
2.05000e+01, -9.85025e+00
2.05140e+01, -9.85612e+00
2.05280e+01, -9.86203e+00
2.05420e+01, -9.86798e+00
2.05560e+01, -9.87397e+00
2.05700e+01, -9.88001e+00
2.05840e+01, -9.88608e+00
2.05980e+01, -9.89219e+00
2.06120e+01, -9.89834e+00
2.06260e+01, -9.90453e+00
2.06400e+01, -9.91076e+00
2.06540e+01, -9.91703e+00
2.06680e+01, -9.92333e+00
2.06820e+01, -9.92967e+00
2.06960e+01, -9.93605e+00
2.07100e+01, -9.94246e+00
2.07240e+01, -9.94891e+00
2.07380e+01, -9.95540e+00
2.07520e+01, -9.96192e+00
2.07660e+01, -9.96848e+00
2.07800e+01, -9.97507e+00
2.07940e+01, -9.98169e+00
2.08080e+01, -9.98835e+00
2.08220e+01, -9.99504e+00
2.08360e+01, -1.00018e+01
2.08500e+01, -1.00085e+01
2.08640e+01, -1.00153e+01
2.08780e+01, -1.00221e+01
2.08920e+01, -1.00290e+01
2.09060e+01, -1.00359e+01
2.09200e+01, -1.00428e+01
2.09340e+01, -1.00497e+01
2.09480e+01, -1.00567e+01
2.09620e+01, -1.00637e+01
2.09760e+01, -1.00707e+01
2.09900e+01, -1.00778e+01
2.10040e+01, -1.00849e+01
2.10180e+01, -1.00920e+01
2.10320e+01, -1.00992e+01
2.10460e+01, -1.01063e+01
2.10600e+01, -1.01135e+01
2.10740e+01, -1.01208e+01
2.10880e+01, -1.01280e+01
2.11020e+01, -1.01353e+01
2.11160e+01, -1.01426e+01
2.11300e+01, -1.01499e+01
2.11440e+01, -1.01573e+01
2.11580e+01, -1.01647e+01
2.11720e+01, -1.01721e+01
2.11860e+01, -1.01795e+01
2.12000e+01, -1.01870e+01
2.12140e+01, -1.01945e+01
2.12280e+01, -1.02020e+01
2.12420e+01, -1.02095e+01
2.12560e+01, -1.02171e+01
2.12700e+01, -1.02246e+01
2.12840e+01, -1.02322e+01
2.12980e+01, -1.02399e+01
2.13120e+01, -1.02475e+01
2.13260e+01, -1.02552e+01
2.13400e+01, -1.02629e+01
2.13540e+01, -1.02706e+01
2.13680e+01, -1.02783e+01
2.13820e+01, -1.02860e+01
2.13960e+01, -1.02938e+01
2.14100e+01, -1.03016e+01
2.14240e+01, -1.03094e+01
2.14380e+01, -1.03173e+01
2.14520e+01, -1.03251e+01
2.14660e+01, -1.03330e+01
2.14800e+01, -1.03409e+01
2.14940e+01, -1.03488e+01
2.15080e+01, -1.03567e+01
2.15220e+01, -1.03647e+01
2.15360e+01, -1.03726e+01
2.15500e+01, -1.03806e+01
2.15640e+01, -1.03886e+01
2.15780e+01, -1.03967e+01
2.15920e+01, -1.04047e+01
2.16060e+01, -1.04128e+01
2.16200e+01, -1.04208e+01
2.16340e+01, -1.04289e+01
2.16480e+01, -1.04370e+01
2.16620e+01, -1.04452e+01
2.16760e+01, -1.04533e+01
2.16900e+01, -1.04615e+01
2.17040e+01, -1.04697e+01
2.17180e+01, -1.04779e+01
2.17320e+01, -1.04861e+01
2.17460e+01, -1.04943e+01
2.17600e+01, -1.05025e+01
2.17740e+01, -1.05108e+01
2.17880e+01, -1.05191e+01
2.18020e+01, -1.05274e+01
2.18160e+01, -1.05357e+01
2.18300e+01, -1.05440e+01
2.18440e+01, -1.05523e+01
2.18580e+01, -1.05607e+01
2.18720e+01, -1.05690e+01
2.18860e+01, -1.05774e+01
2.19000e+01, -1.05858e+01
2.19140e+01, -1.05942e+01
2.19280e+01, -1.06026e+01
2.19420e+01, -1.06110e+01
2.19560e+01, -1.06195e+01
2.19700e+01, -1.06279e+01
